Date,Open,High,Low,Close,Adj Close,Volume
2022-08-30,108.959999,109.250000,107.260002,107.680000,99.931656,1919800
2022-08-31,107.680000,108.559998,106.750000,106.910004,99.217064,2890900
2022-09-01,107.040001,108.550003,106.739998,108.190002,100.404953,1612200
2022-09-02,108.269997,109.269997,106.680000,107.000000,99.300583,1496200
2022-09-06,107.230003,108.360001,106.419998,106.760002,99.077866,2037500
2022-09-07,107.470001,110.339996,107.459999,110.250000,102.316719,3324400
2022-09-08,109.879997,110.730003,108.709999,109.199997,101.342278,2390800
2022-09-09,109.580002,110.379997,108.910004,109.879997,101.973343,1456200
2022-09-12,109.959999,111.260002,109.900002,110.879997,102.901390,1653700
2022-09-13,110.150002,110.519997,107.580002,108.190002,100.404953,2387900
2022-09-14,108.320000,109.940002,108.320000,109.269997,101.407234,2309800
2022-09-15,108.540001,108.680000,106.099998,106.279999,98.632401,3103000
2022-09-16,106.930000,107.589996,105.900002,106.110001,98.474632,4565300
2022-09-19,105.830002,106.849998,105.330002,106.809998,99.124252,1783400
2022-09-20,106.019997,106.250000,104.570000,105.639999,98.038452,1622400
2022-09-21,106.040001,106.870003,104.269997,104.290001,96.785583,1495600
2022-09-22,104.099998,105.589996,103.589996,104.680000,97.147530,2324900
2022-09-23,103.949997,104.269997,102.519997,103.709999,96.247322,2297600
2022-09-26,103.500000,103.610001,99.919998,100.839996,93.583824,2812800
2022-09-27,101.089996,101.529999,97.959999,98.320000,91.245171,4027900
2022-09-28,99.449997,100.199997,98.160004,99.610001,92.442345,2338200
2022-09-29,99.360001,99.400002,94.949997,95.099998,88.256882,3104500
2022-09-30,95.750000,96.099998,92.800003,93.019997,86.326546,5163600
2022-10-03,94.459999,96.010002,93.449997,95.330002,88.470329,3786800
2022-10-04,96.000000,97.330002,95.269997,97.120003,90.131523,3105700
2022-10-05,95.900002,96.129997,93.449997,94.019997,87.254578,3865500
2022-10-06,93.660004,93.750000,90.650002,90.769997,84.238441,4230800
2022-10-07,90.739998,91.000000,88.589996,89.070000,82.660767,3162700
2022-10-10,89.110001,90.139999,89.019997,89.150002,82.735016,2982300
2022-10-11,88.800003,90.500000,88.660004,89.529999,83.087677,4892500
2022-10-12,89.000000,89.290001,85.910004,85.970001,79.783844,4243000
2022-10-13,85.000000,88.519997,83.760002,87.989998,81.658485,7258400
2022-10-14,88.889999,89.459999,86.400002,86.820000,80.572678,4711100
2022-10-17,88.000000,89.959999,87.870003,89.099998,82.688614,3704400
2022-10-18,90.279999,91.099998,89.820000,90.809998,84.275558,3009900
2022-10-19,89.620003,90.370003,88.820000,89.290001,82.864944,2611700
2022-10-20,89.000000,89.169998,86.720001,87.230003,80.953178,4057700
2022-10-21,87.410004,89.099998,86.919998,88.459999,82.094666,2789000
2022-10-24,89.059998,89.820000,88.040001,88.690002,82.308128,2318600
2022-10-25,88.709999,90.620003,88.699997,90.239998,83.746590,2781000
2022-10-26,90.750000,91.430000,89.989998,90.809998,84.275558,2938300
2022-10-27,91.639999,92.309998,90.900002,91.040001,84.489021,3367400
2022-10-28,91.260002,94.220001,91.260002,94.000000,87.236023,3139200
2022-10-31,93.709999,94.239998,92.580002,93.180000,86.475029,3237600
2022-11-01,93.570000,94.160004,92.730003,93.739998,86.994736,2889100
2022-11-02,93.470001,95.389999,92.739998,92.879997,86.196617,3061200
2022-11-03,91.989998,93.809998,91.580002,93.220001,86.512154,3132300
2022-11-04,94.650002,94.790001,91.440002,93.610001,86.874100,4813400
2022-11-07,93.500000,93.559998,90.360001,92.230003,85.593391,4501300
2022-11-08,92.529999,94.019997,92.339996,93.199997,86.493591,2876600
2022-11-09,93.629997,94.400002,93.139999,93.449997,86.725601,2742400
2022-11-10,95.860001,97.360001,94.260002,97.099998,90.112953,3601900
2022-11-11,97.209999,97.250000,94.449997,95.169998,88.321823,3286300
2022-11-14,95.650002,96.440002,95.269997,95.449997,88.581680,4782300
2022-11-15,96.599998,97.470001,95.830002,97.129997,90.140800,4625600
2022-11-16,97.370003,99.080002,97.370003,97.940002,90.892517,3645300
2022-11-17,96.309998,96.739998,94.930000,95.519997,89.565712,2755500
2022-11-18,96.459999,97.230003,96.000000,96.790001,90.756546,3680500
2022-11-21,96.550003,97.550003,96.180000,97.040001,90.990974,3314500
2022-11-22,97.489998,98.690002,97.279999,97.680000,91.591064,2334000
2022-11-23,97.470001,98.680000,97.449997,98.540001,92.397461,2726000
2022-11-25,99.000000,99.989998,98.900002,99.620003,93.410133,1275700
2022-11-28,99.199997,99.660004,98.220001,98.610001,92.463104,2283800
2022-11-29,98.029999,98.230003,97.239998,97.940002,91.834854,2127400
2022-11-30,97.580002,100.419998,97.260002,99.930000,93.700821,6052200
2022-12-01,100.839996,101.900002,99.879997,100.309998,94.057129,3329800
2022-12-02,99.389999,99.750000,98.500000,99.519997,93.316368,2097700
2022-12-05,98.739998,99.559998,98.519997,99.129997,92.950676,2212500
2022-12-06,99.230003,100.699997,99.050003,100.510002,94.244659,2828800
2022-12-07,100.349998,101.260002,99.330002,99.580002,93.372635,2635600
2022-12-08,99.610001,100.650002,99.320000,100.449997,94.188393,2065900
2022-12-09,100.080002,100.919998,100.010002,100.349998,94.094627,1998200
2022-12-12,101.430000,102.430000,100.300003,102.320000,95.941818,2734900
2022-12-13,103.349998,104.339996,102.419998,103.099998,96.673210,5581400
2022-12-14,103.239998,105.519997,102.629997,103.300003,96.860748,4468700
2022-12-15,103.059998,103.320000,101.940002,102.510002,96.119980,3631400
2022-12-16,102.080002,102.120003,99.190002,100.339996,94.085258,10623600
2022-12-19,100.129997,101.330002,99.709999,100.230003,93.982124,3628800
2022-12-20,100.080002,100.919998,99.199997,100.209999,93.963364,2394300
2022-12-21,100.699997,102.089996,100.650002,101.919998,95.566772,2269400
2022-12-22,101.699997,101.980003,100.209999,101.949997,95.594887,2312200
2022-12-23,101.820000,103.150002,101.059998,102.989998,96.570061,1803300
2022-12-27,103.089996,103.980003,102.550003,103.669998,97.207680,1698500
2022-12-28,104.000000,104.480003,102.669998,102.900002,96.485672,1687600
2022-12-29,103.300003,104.419998,103.300003,103.839996,97.367073,1444600
2022-12-30,103.879997,104.000000,101.989998,102.989998,96.570061,2055600
2023-01-03,103.199997,103.800003,102.190002,103.699997,97.235809,2688900
2023-01-04,104.269997,105.379997,103.849998,104.809998,98.276619,2819900
2023-01-05,103.849998,104.360001,102.419998,103.260002,96.823235,1920600
2023-01-06,104.199997,105.790001,104.000000,105.180000,98.623558,2157300
2023-01-09,105.029999,106.430000,104.760002,105.190002,98.632942,2358300
2023-01-10,104.879997,105.470001,104.470001,105.430000,98.857979,2244500
2023-01-11,105.430000,106.099998,105.180000,105.660004,99.073639,2358800
2023-01-12,105.790001,106.129997,104.820000,105.080002,98.529800,2350100
2023-01-13,104.500000,105.449997,104.260002,104.980003,98.436035,2722900
2023-01-17,105.180000,105.430000,104.099998,104.220001,97.723404,3552700
2023-01-18,104.410004,104.580002,102.010002,102.250000,95.876198,3152600
2023-01-19,102.250000,102.919998,101.559998,101.970001,95.613663,3025900
2023-01-20,101.870003,102.110001,100.050003,101.820000,95.473000,3968400
2023-01-23,101.529999,102.349998,100.750000,100.989998,94.694733,3326700
2023-01-24,101.330002,101.489998,99.160004,101.370003,95.051056,3048200
2023-01-25,100.290001,101.449997,99.980003,101.419998,95.097939,2066600
2023-01-26,100.900002,101.709999,100.750000,101.339996,95.022926,2093500
2023-01-27,101.209999,101.980003,100.580002,101.580002,95.247963,2277000
2023-01-30,101.230003,102.160004,101.169998,101.639999,95.304222,2470900
2023-01-31,102.000000,102.559998,101.050003,102.449997,96.063721,3722600
2023-02-01,101.750000,103.220001,101.239998,102.540001,96.148117,3054300
2023-02-02,102.610001,103.830002,102.000000,102.040001,95.679291,3796600
2023-02-03,101.500000,101.800003,98.459999,100.580002,94.310295,4331100
2023-02-06,100.150002,101.910004,100.040001,101.809998,95.463623,3050300
2023-02-07,101.080002,101.150002,99.550003,100.820000,94.535332,2672600
2023-02-08,100.199997,100.290001,98.830002,99.180000,92.997566,3328600
2023-02-09,99.279999,100.379997,97.000000,97.550003,91.469170,4403000
2023-02-10,97.360001,99.209999,96.769997,99.110001,92.931931,2633200
2023-02-13,98.889999,100.400002,98.889999,100.040001,93.803963,1931400
2023-02-14,99.989998,100.440002,99.070000,99.470001,93.269493,2190700
2023-02-15,99.000000,99.440002,98.550003,99.260002,93.072586,3276800
2023-02-16,97.500000,98.750000,96.449997,98.290001,93.105728,2150000
2023-02-17,98.559998,99.989998,97.879997,99.489998,94.242432,3041300
2023-02-21,98.989998,99.330002,97.599998,97.680000,92.527908,3262600
2023-02-22,97.459999,98.519997,97.169998,97.470001,92.328979,2070500
2023-02-23,97.870003,98.099998,96.400002,96.839996,91.732216,1889400
2023-02-24,95.830002,97.040001,95.489998,96.919998,91.807991,2320800
2023-02-27,97.019997,97.910004,95.690002,95.809998,90.756538,2416300
2023-02-28,95.489998,96.050003,94.180000,94.260002,89.288307,3155500
2023-03-01,94.019997,94.040001,91.779999,91.910004,87.062248,3373100
2023-03-02,91.769997,93.970001,91.720001,93.769997,88.824135,2589000
2023-03-03,93.959999,95.449997,93.260002,95.389999,90.358696,4061800
2023-03-06,95.489998,96.040001,95.330002,95.980003,90.917572,2709100
2023-03-07,96.120003,96.169998,92.980003,93.519997,88.587318,2817000
2023-03-08,93.650002,94.830002,93.510002,94.669998,89.676666,2450000
2023-03-09,95.010002,96.070000,93.739998,94.220001,89.250404,2750800
2023-03-10,94.419998,94.620003,92.349998,92.830002,87.933731,2629100
2023-03-13,92.720001,96.529999,92.720001,94.169998,89.203041,4542700
2023-03-14,94.839996,96.129997,94.089996,95.089996,90.074516,3778300
2023-03-15,95.000000,97.489998,94.669998,96.830002,91.722748,3856800
2023-03-16,96.769997,98.650002,96.510002,97.199997,92.073227,4859300
2023-03-17,96.500000,97.129997,95.709999,96.389999,91.305954,5914300
2023-03-20,96.860001,97.599998,96.660004,97.309998,92.177422,3159900
2023-03-21,97.070000,97.150002,93.559998,94.769997,89.771393,4087400
2023-03-22,94.449997,94.959999,92.910004,92.949997,88.047386,3089700
2023-03-23,93.000000,93.629997,91.370003,91.550003,86.721237,2764400
2023-03-24,91.660004,94.410004,91.650002,94.370003,89.392494,3608700
2023-03-27,94.739998,95.370003,94.320000,94.690002,89.695618,2718100
2023-03-28,94.580002,95.820000,94.339996,94.750000,89.752449,3004000
2023-03-29,95.000000,96.389999,94.989998,96.269997,91.192268,2348400
2023-03-30,96.449997,97.110001,95.699997,96.160004,91.088089,2500300
2023-03-31,96.400002,96.989998,95.919998,96.470001,91.381729,3205200
2023-04-03,95.110001,96.690002,94.489998,95.089996,90.074516,6259100
2023-04-04,94.959999,96.290001,94.709999,96.230003,91.154396,5001100
2023-04-05,97.000000,99.290001,96.769997,98.839996,93.626709,4461100
2023-04-06,99.500000,99.779999,98.400002,99.739998,94.479256,2879600
2023-04-10,99.269997,99.410004,98.059998,99.129997,93.901421,2628500
2023-04-11,99.180000,99.599998,98.650002,99.349998,94.109825,1804500
2023-04-12,99.760002,100.029999,98.970001,99.410004,94.166664,1941600
2023-04-13,98.570000,99.320000,97.089996,99.139999,93.910896,3211300
2023-04-14,98.129997,98.309998,97.330002,97.639999,92.490021,3217700
2023-04-17,98.180000,98.739998,97.470001,98.410004,93.219406,2214300
2023-04-18,98.150002,98.470001,97.230003,97.410004,92.272156,1974200
2023-04-19,97.910004,98.550003,97.529999,98.400002,93.209930,2125500
2023-04-20,98.760002,98.830002,97.750000,98.220001,93.039429,1989400
2023-04-21,98.800003,99.150002,97.680000,98.360001,93.172035,2186500
2023-04-24,98.599998,99.279999,97.559998,98.900002,93.683563,2153100
2023-04-25,99.010002,100.389999,98.949997,99.739998,94.479256,2770800
2023-04-26,99.000000,99.669998,98.120003,98.349998,93.162567,2677700
2023-04-27,98.410004,99.500000,98.320000,99.470001,94.223495,2285300
2023-04-28,99.279999,99.839996,98.180000,98.879997,93.664612,1995000
2023-05-01,98.849998,100.129997,98.589996,99.089996,93.863541,3231900
2023-05-02,99.000000,99.209999,97.230003,97.599998,92.452133,2576200
2023-05-03,98.089996,98.730003,97.230003,97.330002,92.196373,3174000
2023-05-04,97.580002,98.489998,97.110001,98.110001,92.935234,3067100
2023-05-05,98.139999,99.419998,97.739998,99.360001,94.119301,2588900
2023-05-08,99.099998,99.809998,98.250000,98.900002,93.683563,3099800
2023-05-09,97.720001,98.370003,97.169998,98.050003,92.878395,4174800
2023-05-10,98.820000,99.500000,98.129997,99.139999,93.910896,3008200
2023-05-11,98.000000,98.339996,96.919998,97.330002,93.140556,1824300
2023-05-12,97.790001,98.370003,97.010002,97.449997,93.255394,2216000
2023-05-15,97.650002,97.849998,96.080002,96.330002,92.183601,2020400
2023-05-16,96.489998,96.589996,94.000000,94.010002,89.963463,2209000
2023-05-17,94.199997,94.510002,92.599998,93.019997,89.016075,2967400
2023-05-18,92.410004,93.019997,91.989998,92.809998,88.815117,2775800
2023-05-19,93.260002,93.730003,92.510002,92.510002,88.528030,2388100
2023-05-22,92.900002,93.209999,91.800003,91.970001,88.011276,2725100
2023-05-23,91.550003,92.379997,90.599998,90.750000,86.843781,3694200
2023-05-24,90.989998,91.379997,90.029999,90.160004,86.279182,2820300
2023-05-25,90.000000,90.010002,88.230003,88.889999,85.063843,3621600
2023-05-26,88.709999,88.820000,87.519997,88.699997,84.882019,3065500
2023-05-30,88.800003,89.459999,87.889999,88.010002,84.221718,3002600
2023-05-31,88.300003,89.750000,87.910004,89.290001,85.446632,4150000
2023-06-01,89.699997,89.709999,87.660004,88.120003,84.326996,3659200
2023-06-02,88.000000,89.900002,87.199997,89.680000,85.819847,3835300
2023-06-05,90.000000,91.029999,89.709999,90.160004,86.279182,2513200
2023-06-06,90.750000,90.919998,89.720001,89.750000,85.886826,1970800
2023-06-07,89.839996,91.760002,89.209999,91.570000,87.628487,2531900
2023-06-08,91.300003,92.019997,90.639999,92.000000,88.039978,3156700
2023-06-09,92.000000,92.160004,91.330002,91.519997,87.580635,2647600
2023-06-12,91.739998,91.739998,90.860001,91.389999,87.456238,3131300
2023-06-13,90.250000,91.019997,89.900002,90.760002,86.853355,3630600
2023-06-14,91.620003,92.690002,90.739998,90.849998,86.939484,3433000
2023-06-15,91.349998,91.940002,90.870003,91.690002,87.743332,3038500
2023-06-16,92.180000,92.970001,91.650002,92.180000,88.212234,8693700
2023-06-20,92.019997,92.239998,90.910004,90.949997,87.035172,2851900
2023-06-21,90.690002,91.860001,89.940002,91.650002,87.705040,2435300
2023-06-22,92.160004,92.260002,90.389999,90.900002,86.987328,2563800
2023-06-23,91.199997,91.550003,89.540001,89.720001,85.858124,3798900
2023-06-26,90.059998,91.059998,89.349998,90.839996,86.929909,2209100
2023-06-27,90.930000,91.120003,90.470001,90.519997,86.623688,2283200
2023-06-28,90.440002,90.489998,88.900002,89.099998,85.264801,2410500
2023-06-29,88.360001,89.279999,88.099998,88.879997,85.054276,2538100
2023-06-30,89.010002,89.879997,88.650002,89.739998,85.877258,2736200
2023-07-03,89.730003,90.790001,89.480003,90.720001,86.815071,1181000
2023-07-05,90.050003,92.449997,90.000000,91.610001,87.666763,3073800
2023-07-06,91.080002,91.230003,90.250000,90.559998,86.661957,2101000
2023-07-07,90.019997,90.570000,89.699997,89.769997,85.905968,2208000
2023-07-10,89.540001,89.839996,88.570000,89.220001,85.379646,2312300
2023-07-11,89.930000,90.949997,89.489998,90.879997,86.968185,3051600
2023-07-12,91.099998,92.529999,90.959999,92.360001,88.384483,2566300
2023-07-13,92.349998,93.309998,91.820000,93.309998,89.293594,2912100
2023-07-14,93.089996,93.459999,92.629997,93.010002,89.006500,2833200
2023-07-17,92.760002,92.879997,91.750000,91.779999,87.829453,1921300
2023-07-18,91.809998,92.790001,90.169998,90.910004,86.996910,2279900
2023-07-19,91.220001,92.620003,91.190002,91.650002,87.705040,1970400
2023-07-20,92.000000,93.339996,91.379997,93.199997,89.188324,2428700
2023-07-21,93.540001,94.989998,93.169998,94.779999,90.700310,2694300
2023-07-24,95.000000,95.290001,94.110001,94.769997,90.690742,2248700
2023-07-25,94.559998,95.470001,94.110001,95.290001,91.188362,2648500
2023-07-26,95.059998,96.410004,94.879997,95.559998,91.446739,2196700
2023-07-27,95.139999,95.739998,94.010002,94.440002,90.374947,2841800
2023-07-28,95.050003,95.330002,93.070000,93.339996,89.322296,2567000
2023-07-31,93.739998,94.169998,92.949997,93.620003,89.590248,2902800
2023-08-01,93.580002,93.820000,92.129997,92.150002,88.183525,2422100
2023-08-02,92.000000,93.120003,91.870003,92.529999,88.547165,2295000
2023-08-03,92.290001,92.480003,90.199997,90.370003,86.480141,2880500
2023-08-04,90.730003,91.559998,88.919998,89.459999,85.609314,3043500
2023-08-07,89.580002,90.099998,89.519997,89.660004,85.800705,3604500
2023-08-08,90.279999,92.199997,89.239998,92.129997,88.164383,5240800
2023-08-09,91.870003,93.239998,91.750000,92.820000,88.824677,3219200
2023-08-10,93.339996,93.989998,92.690002,92.910004,88.910812,3635500
2023-08-11,93.000000,93.989998,92.940002,93.820000,89.781639,2428700
2023-08-14,93.879997,93.879997,92.470001,92.790001,88.795975,2340400
2023-08-15,92.059998,92.320000,91.349998,91.440002,87.504089,2669700
2023-08-16,91.690002,92.330002,91.320000,91.699997,87.752884,2382100
2023-08-17,90.839996,92.190002,90.540001,90.699997,87.777084,2578600
2023-08-18,90.510002,91.449997,90.419998,91.199997,88.260971,2766400
2023-08-21,90.800003,91.099998,89.129997,89.629997,86.741570,3910700
2023-08-22,89.629997,89.870003,89.059998,89.589996,86.702858,2366200
2023-08-23,90.349998,90.410004,89.129997,90.339996,87.428688,2231500
2023-08-24,90.139999,91.360001,89.860001,89.989998,87.089966,2376000
2023-08-25,90.199997,91.339996,89.989998,90.580002,87.660957,2374600
2023-08-28,90.589996,91.169998,90.000000,90.019997,87.119003,2128800
2023-08-29,90.000000,90.959999,89.949997,90.290001,87.380310,2279700
2023-08-30,90.010002,90.830002,89.470001,89.949997,87.051262,2250900
2023-08-31,90.260002,90.430000,88.720001,88.800003,85.938316,3139600
2023-09-01,89.250000,89.629997,87.500000,87.930000,85.096344,3777700
2023-09-05,87.779999,87.989998,86.040001,86.650002,83.857597,3155500
2023-09-06,86.910004,87.610001,86.160004,87.489998,84.670525,3249700
2023-09-07,88.199997,90.220001,88.080002,89.400002,86.518990,4765200
2023-09-08,89.570000,91.169998,89.279999,91.019997,88.086769,3302700
2023-09-11,90.849998,92.470001,90.730003,91.779999,88.822289,3992900
2023-09-12,91.910004,92.669998,90.900002,92.120003,89.151337,3689300
2023-09-13,92.430000,94.360001,92.320000,93.879997,90.854599,4383300
2023-09-14,94.650002,95.709999,94.360001,95.449997,92.374008,4594400
2023-09-15,95.339996,96.080002,94.930000,95.180000,92.112709,9695900
2023-09-18,95.250000,95.459999,94.160004,94.959999,91.899803,3701700
2023-09-19,94.959999,95.230003,93.790001,93.839996,90.815895,3291000
2023-09-20,94.279999,95.410004,93.760002,94.370003,91.328819,2855800
2023-09-21,94.250000,94.730003,93.199997,93.410004,90.399757,3129300
2023-09-22,93.010002,93.839996,92.699997,93.330002,90.322334,1973000
2023-09-25,92.830002,93.389999,92.309998,93.309998,90.302979,2376500
2023-09-26,93.000000,93.059998,90.750000,91.120003,88.183556,3000600
2023-09-27,91.099998,91.410004,89.260002,90.089996,87.186745,3715400
2023-09-28,90.610001,90.610001,88.470001,88.680000,85.822189,4489700
2023-09-29,89.639999,89.959999,87.629997,88.260002,85.415726,3900500
2023-10-02,87.739998,87.989998,84.139999,85.440002,82.686592,6498300
2023-10-03,85.000000,86.059998,83.379997,85.760002,82.996277,5606500
2023-10-04,85.760002,86.410004,84.870003,86.120003,83.344681,3322900
2023-10-05,85.879997,86.019997,84.730003,85.480003,82.725304,3716400
2023-10-06,84.330002,87.040001,83.059998,86.919998,84.118896,3511900
2023-10-09,86.669998,88.250000,86.379997,88.230003,85.386688,3008500
2023-10-10,88.250000,89.010002,87.860001,88.940002,86.073807,2619500
2023-10-11,89.400002,90.120003,88.650002,89.870003,86.973839,2658900
2023-10-12,89.529999,90.029999,87.190002,88.029999,85.193138,3172500
2023-10-13,88.940002,89.540001,88.050003,88.680000,85.822189,3277000
2023-10-16,89.000000,89.860001,88.419998,89.459999,86.577049,2993500
2023-10-17,88.769997,89.760002,88.480003,88.959999,86.093163,2911500
2023-10-18,88.970001,89.419998,87.629997,88.190002,85.347984,2790100
2023-10-19,87.919998,88.849998,87.269997,87.779999,84.951187,3134300
2023-10-20,87.510002,88.860001,87.010002,87.029999,84.225349,3468400
2023-10-23,86.199997,87.620003,85.790001,86.330002,83.547913,3172100
2023-10-24,87.110001,88.260002,86.830002,87.760002,84.931831,3213100
2023-10-25,87.639999,88.440002,87.169998,88.150002,85.309273,2652800
2023-10-26,88.449997,89.750000,88.220001,89.199997,86.325424,3033500
2023-10-27,88.860001,89.120003,87.089996,87.529999,84.709244,2764300
2023-10-30,87.839996,88.669998,87.059998,87.900002,85.067314,2426900
2023-10-31,88.349998,88.930000,87.910004,88.889999,86.025414,3094500
2023-11-01,89.199997,89.989998,88.320000,89.540001,86.654472,3944500
2023-11-02,89.500000,90.599998,88.989998,89.889999,86.993195,4553000
2023-11-03,91.160004,91.970001,90.230003,90.279999,87.370621,4022500
2023-11-06,90.180000,90.580002,89.470001,89.720001,86.828674,3370700
2023-11-07,90.000000,90.010002,89.120003,89.279999,86.402847,3054500
2023-11-08,88.779999,88.970001,87.160004,88.360001,85.512497,3623800
2023-11-09,88.529999,89.370003,87.910004,87.959999,85.125381,3441800
2023-11-10,88.470001,88.680000,87.730003,88.269997,85.425392,2491100
2023-11-13,88.190002,88.389999,86.610001,87.019997,84.215675,3396400
2023-11-14,88.629997,89.900002,88.500000,89.849998,86.954475,5739200
2023-11-15,89.769997,90.919998,89.180000,89.610001,86.722221,3175600
2023-11-16,89.349998,90.580002,89.349998,90.180000,88.283676,3872300
2023-11-17,90.639999,90.680000,89.680000,90.010002,88.117249,3340600
2023-11-20,89.519997,90.040001,88.269997,89.300003,87.422180,3637300
2023-11-21,89.529999,89.930000,88.730003,89.879997,87.989983,2483900
2023-11-22,90.000000,90.440002,89.519997,90.360001,88.459892,2553200
2023-11-24,90.239998,90.790001,89.919998,90.739998,88.831894,1472400
2023-11-27,90.860001,91.129997,90.169998,90.930000,89.017899,2439400
2023-11-28,90.959999,91.930000,90.720001,91.129997,89.213692,2774300
2023-11-29,91.220001,91.690002,90.360001,90.709999,88.802528,2986800
2023-11-30,91.660004,92.400002,91.120003,92.279999,90.339516,4959400
2023-12-01,92.199997,92.650002,91.550003,92.639999,90.691940,4016400
2023-12-04,92.019997,93.230003,92.019997,92.730003,90.780052,2796500
2023-12-05,92.860001,92.970001,91.900002,92.470001,90.525520,2601200
2023-12-06,92.849998,93.959999,92.650002,93.940002,91.964607,3260400
2023-12-07,93.900002,94.889999,93.330002,94.459999,92.473671,3813000
2023-12-08,94.449997,94.739998,93.800003,94.389999,92.405144,3271700
2023-12-11,94.040001,95.400002,93.589996,95.360001,93.354744,4989100
2023-12-12,95.489998,95.500000,94.120003,95.330002,93.325378,3942700
2023-12-13,95.500000,98.139999,94.849998,98.080002,96.017548,3970200
2023-12-14,98.760002,99.480003,97.989998,98.309998,96.242706,6870800
2023-12-15,97.989998,98.150002,95.620003,96.629997,94.598038,8742700
2023-12-18,97.199997,98.330002,96.750000,97.169998,95.126678,4277100
2023-12-19,97.510002,97.540001,96.459999,96.809998,94.774254,2711900
2023-12-20,96.639999,97.269997,95.550003,95.680000,93.668015,3428500
2023-12-21,95.940002,96.500000,95.220001,96.360001,94.333717,3072500
2023-12-22,96.839996,97.639999,96.320000,96.860001,94.823204,1927200
2023-12-26,96.620003,97.510002,96.430000,96.730003,94.695938,2228300
2023-12-27,96.400002,96.779999,96.019997,96.300003,94.274979,1987600
2023-12-28,96.059998,97.059998,96.000000,96.919998,94.881935,1912700
2023-12-29,96.639999,97.269997,96.349998,97.040001,94.999420,2295300
2024-01-02,96.519997,98.279999,96.129997,97.809998,95.753220,3352200
2024-01-03,97.930000,98.889999,97.500000,98.779999,96.702827,3687400
2024-01-04,99.000000,99.349998,98.360001,98.489998,96.418922,2423700
2024-01-05,98.489998,98.750000,97.570000,98.540001,96.467873,2192100
2024-01-08,98.379997,99.440002,98.059998,99.389999,97.299995,2453400
2024-01-09,98.750000,99.389999,98.519997,99.089996,97.006302,2024900
2024-01-10,99.500000,99.919998,99.099998,99.279999,97.192314,3076700
2024-01-11,99.010002,99.010002,96.839996,97.150002,95.107101,3063500
2024-01-12,97.720001,98.779999,97.300003,98.459999,96.389557,2791900
2024-01-16,97.860001,98.949997,97.559998,98.029999,95.968597,3527100
2024-01-17,97.639999,98.690002,95.970001,96.830002,94.793831,3272700
2024-01-18,96.570000,96.580002,95.360001,95.860001,93.844231,2453700
2024-01-19,96.300003,96.300003,95.199997,95.559998,93.550537,2965100
2024-01-22,95.599998,96.290001,94.699997,95.059998,93.061050,2465500
2024-01-23,95.010002,95.940002,95.010002,95.610001,93.599487,2903000
2024-01-24,96.040001,96.139999,94.150002,94.540001,92.551987,3869800
2024-01-25,95.550003,95.779999,94.440002,95.730003,93.716965,2460800
2024-01-26,95.629997,96.300003,95.239998,95.870003,93.854019,3554100
2024-01-29,96.029999,96.180000,95.309998,95.769997,93.756119,3149000
2024-01-30,95.690002,96.120003,94.769997,95.529999,93.521172,3201200
2024-01-31,96.099998,96.989998,95.300003,95.830002,93.814865,3678500
2024-02-01,95.349998,97.849998,94.750000,97.790001,95.733643,2745900
2024-02-02,96.849998,97.099998,95.510002,96.220001,94.196663,2519400
2024-02-05,95.500000,96.080002,94.760002,95.250000,93.247055,3142600
2024-02-06,95.089996,95.410004,94.750000,95.059998,93.061050,2171800
2024-02-07,95.470001,95.610001,94.779999,95.500000,93.491798,2470800
2024-02-08,94.739998,95.199997,91.470001,92.650002,90.701736,5581100
2024-02-09,92.260002,92.730003,91.629997,91.690002,89.761925,4642800
2024-02-12,91.559998,92.849998,91.169998,92.650002,90.701736,3925900
2024-02-13,92.610001,92.930000,90.300003,91.610001,89.683601,3428000
2024-02-14,91.300003,91.989998,90.930000,91.339996,89.419273,3062300
2024-02-15,90.730003,92.410004,90.529999,92.360001,91.444000,2951900
2024-02-16,92.070000,92.339996,91.099998,91.879997,90.968758,4120000
2024-02-20,92.000000,92.779999,91.510002,91.940002,91.028168,2590700
2024-02-21,92.199997,93.279999,92.019997,92.989998,92.067749,2781800
2024-02-22,92.290001,92.589996,91.300003,92.129997,91.216278,4131500
2024-02-23,92.400002,93.330002,91.919998,92.730003,91.810333,2494500
2024-02-26,92.470001,92.570000,90.519997,90.650002,89.750961,3797700
2024-02-27,90.639999,91.330002,90.459999,90.849998,89.948975,2962200
2024-02-28,90.750000,91.250000,90.430000,90.739998,89.840065,3255400
2024-02-29,91.059998,92.080002,90.760002,91.830002,90.919258,5245500
2024-03-01,91.750000,91.879997,90.089996,90.860001,89.958878,3367200
2024-03-04,90.220001,92.559998,90.220001,92.419998,91.503403,3724600
2024-03-05,92.779999,94.269997,92.330002,92.690002,91.770729,3679300
2024-03-06,93.470001,94.320000,92.970001,94.070000,93.137039,4229900
2024-03-07,94.910004,95.129997,94.230003,94.480003,93.542976,2610600
2024-03-08,94.480003,95.120003,93.800003,94.940002,93.998413,2264500
2024-03-11,94.820000,95.889999,94.500000,95.839996,94.889481,1966900
2024-03-12,95.389999,96.250000,94.690002,95.010002,94.067719,2878100
2024-03-13,95.500000,96.300003,95.410004,95.500000,94.552856,3519200
2024-03-14,95.400002,95.820000,94.339996,95.050003,94.107323,3540900
2024-03-15,94.360001,95.660004,94.360001,94.709999,93.770691,6197000
